Ciudad,via,tipo radar,km,direccion
Ourense,A-52,Radar Fijo,251.022,Creciente
Ourense,A-52,Radar Fijo,254.105,Decreciente
Ourense,AG-53,Radar Fijo,71.1,Creciente
Ourense,N-120,Radar Fijo,459.068,Creciente
Ourense,N-120,Radar Móvil,437.100-457.370,457.370
Ourense,N-120,Radar Móvil,457.360-472.800,472.800
Ourense,N-120,Radar Móvil,549.190-568.030,568.030
Ourense,N-120,Radar Fijo,550.74,Creciente
Ourense,N-120,Radar Móvil,574.320-581.910,581.910
Ourense,N-120,Radar Móvil,581.900-608.520,608.520
Ourense,N-120a,Radar Móvil,570.680-574.140,574.140
Ourense,N-525,Radar Móvil,148.530-167.460,167.460
Ourense,N-525,Radar Móvil,167.460-192.600,192.600
Ourense,N-525,Radar Móvil,198.690-218.890,218.890
Ourense,N-525,Radar Móvil,218.890-237.000,237.000
Ourense,N-525,Radar Móvil,239.410-271.670,271.670
Ourense,N-525,Radar Fijo,244.76,Decreciente
Ourense,N-525,Radar Tramo,245.985(3.626m),m)
Ourense,N-532,Radar Móvil,3.190-14.790,14.790
Ourense,N-536,Radar Móvil,33.530-53.920,53.920
Ourense,N-540,Radar Móvil,68.880-78.570,78.570
Ourense,N-541,Radar Móvil,12.510-27.630,27.630
Ourense,N-541,Radar Móvil,27.630-51.140,51.140
Ourense,N-541,Radar Fijo,29.4,Creciente
Ourense,OU-0209,Radar Móvil,1.100-6.230,6.230
Ourense,OU-0527,Radar Móvil,0.920-1.470,1.470
Ourense,OU-101,Radar Móvil,0.000-13.270,13.270
Ourense,OU-105,Radar Móvil,0.000-5.540,5.540
Ourense,OU-1105,Radar Móvil,0.000-0.480,0.480
Ourense,OU-402,Radar Móvil,0.000-41.910,41.910
Ourense,OU-404,Radar Móvil,0.000-31.780,31.780
Ourense,OU-504,Radar Móvil,1.720-18.470,18.470
Ourense,OU-504,Radar Móvil,26.680-28.080,28.080
Ourense,OU-510,Radar Móvil,0.000-5.170,5.170
Ourense,OU-525,Radar Fijo,230.694,Decreciente
Ourense,OU-531,Radar Móvil,0.000-51.350,51.350
Ourense,OU-533,Radar Móvil,0.000-50.110,50.110
Ourense,OU-536,Radar Móvil,0.000-71.220,71.220
Ourense,OU-540,Radar Fijo,6.525,Creciente
Ourense,OU-540,Radar Móvil,0.000-71.910,71.910
Palencia,A-231,Radar Fijo,83.6,Creciente
Palencia,A-62,Radar Fijo,57.299,Decreciente
Palencia,A-62,Radar Fijo,77.205,Creciente
Palencia,A-62,Radar Fijo,96.93,Decreciente
Palencia,A-67,Radar Fijo,7.15,Decreciente
Palencia,CL-612,Radar Móvil,0.000-21.580,21.580
Palencia,CL-613,Radar Móvil,0.660-48.400,48.400
Palencia,CL-613,Radar Tramo,11.92(3.489m),m)
Palencia,CL-613,Radar Tramo,15.41(17.456m),m)
Palencia,CL-613,Radar Tramo,15.41(3.487m),m)
Palencia,CL-613,Radar Tramo,32.7(17.454m),m)
Palencia,CL-615,Radar Tramo,1.706(23.136m),m)
Palencia,CL-615,Radar Móvil,1.980-37.290,37.290
Palencia,CL-615,Radar Tramo,34.61(32.895m),m)
Palencia,CL-615,Radar Móvil,38.170-92.200,92.200
Palencia,CL-615,Radar Tramo,38.312(11.679m),m)
Palencia,CL-615,Radar Tramo,49.975(11.669m),m)
Palencia,CL-619,Radar Móvil,0.000-15.310,15.310
Palencia,CL-619,Radar Móvil,15.830-26.200,26.200
Palencia,CL-626,Radar Móvil,177.340-213.520,213.520
Palencia,CL-626,Radar Móvil,213.470-238.100,238.100
Palencia,CL-627,Radar Móvil,0.000-29.900,29.900
Palencia,N-120,Radar Móvil,177.030-197.240,197.240
Palencia,N-610,Radar Móvil,12.220-36.040,36.040
Palencia,N-610,Radar Fijo,12.69,Ambos
Palencia,N-611,Radar Móvil,13.660-31.190,31.190
Palencia,N-611,Radar Móvil,45.340-56.780,56.780
Palencia,N-620,Radar Móvil,76.400-85.200,85.200
Palencia,N-622,Radar Móvil,79.990-89.230,89.230
Palencia,N-627,Radar Móvil,68.100-70.000,70.000
Palencia,N-627,Radar Móvil,75.330-78.060,78.060
Palencia,P-110,Radar Móvil,0.000-8.870,8.870
Palencia,P-110,Radar Móvil,10.220-17.320,17.320
Palencia,P-110,Radar Móvil,17.320-36.300,36.300
Palencia,P-110,Radar Móvil,8.870-10.220,10.220
Palencia,P-214,Radar Móvil,0.000-2.860,2.860
Palencia,P-214,Radar Móvil,2.860-9.230,9.230
Palencia,P-214,Radar Móvil,9.230-10.300,10.300
Palencia,P-220,Radar Móvil,0.000-18.700,18.700
Palencia,P-223,Radar Móvil,0.000-24.630,24.630
Palencia,P-223,Radar Móvil,24.630-29.300,29.300
Palencia,P-225,Radar Móvil,0.000-34.750,34.750
Palencia,P-227,Radar Móvil,0.000-33.290,33.290
Palencia,P-230,Radar Móvil,0.000-1.210,1.210
Palencia,P-230,Radar Móvil,1.210-30.360,30.360
Palencia,P-231,Radar Móvil,0.000-7.210,7.210
Palencia,P-231,Radar Móvil,13.710-18.700,18.700
Palencia,P-231,Radar Móvil,7.210-9.820,9.820
Palencia,P-231,Radar Móvil,9.820-13.710,13.710
Palencia,P-235,Radar Móvil,0.000-20.040,20.040
Palencia,P-405,Radar Móvil,4.910-28.750,28.750
Palencia,P-900,Radar Móvil,0.000-6.000,6.000
Palencia,P-900,Radar Fijo,1.6,Creciente
Palencia,P-901,Radar Móvil,0.000-31.340,31.340
Palencia,P-980,Radar Móvil,0.000-18.700,18.700
Palencia,PP-2461,Radar Móvil,0.030-20.970,20.970
Pontevedra,A-52,Radar Fijo,282.588,Creciente
Pontevedra,A-55,Radar Fijo,5.606,Decreciente
Pontevedra,A-55,Radar Fijo,7.712,Decreciente
Pontevedra,A-55,Radar Fijo,9.237,Creciente
Pontevedra,A-55,Radar Fijo,15.926,Creciente
Pontevedra,A-55,Radar Fijo,11.78,Creciente
Pontevedra,A-55,Radar Fijo,12.25,Decreciente
Pontevedra,AG-41,Radar Fijo,4.495,Creciente
Pontevedra,AG-41,Radar Fijo,16.925,Creciente
Pontevedra,AP-9,Radar Fijo,131.385,Decreciente
Pontevedra,AP-9,Radar Tramo,149.48(5.441m),m)
Pontevedra,AP-9V,Radar Fijo,2.819,Creciente
Pontevedra,AP-9V,Radar Fijo,1.68,Decreciente
Pontevedra,N-120,Radar Móvil,630.850-651.130,651.130
Pontevedra,N-120,Radar Fijo,646.5,Decreciente
Pontevedra,N-525,Radar Móvil,290.250-321.140,321.140
Pontevedra,N-541,Radar Móvil,51.140-92.140,92.140
Pontevedra,N-550,Radar Fijo,90.675,Creciente
Pontevedra,N-550,Radar Fijo,146.933,Creciente
Pontevedra,N-550,Radar Fijo,108.93,Creciente
Pontevedra,N-550,Radar Móvil,121.760-139.110,139.110
Pontevedra,N-550,Radar Móvil,142.740-155.840,155.840
Pontevedra,N-550,Radar Móvil,91.500-117.340,117.340
Pontevedra,N-552,Radar Móvil,0.000-9.630,9.630
Pontevedra,N-640,Radar Móvil,144.340-165.020,165.020
Pontevedra,N-640,Radar Móvil,182.940-208.001,208.001
Pontevedra,N-640,Radar Móvil,208.000-238.920,238.920
Pontevedra,N-640,Radar Fijo,235.41,Creciente
Pontevedra,PO-206,Radar Móvil,0.000-16.320,16.320
Pontevedra,PO-308,Radar Móvil,0.000-28.390,28.390
Pontevedra,PO-313,Radar Móvil,0.000-16.420,16.420
Pontevedra,PO-325,Radar Móvil,0.240-13.450,13.450
Pontevedra,PO-331,Radar Móvil,0.000-19.050,19.050
Pontevedra,PO-340,Radar Móvil,0.610-12.400,12.400
Pontevedra,PO-344,Radar Móvil,0.000-12.340,12.340
Pontevedra,PO-400,Radar Móvil,2.320-41.140,41.140
Pontevedra,PO-510,Radar Móvil,0.000-15.770,15.770
Pontevedra,PO-531,Radar Móvil,6.060-18.560,18.560
Pontevedra,PO-533,Radar Móvil,0.000-21.420,21.420
Pontevedra,PO-534,Radar Móvil,2.750-29.390,29.390
Pontevedra,PO-548,Radar Móvil,0.000-16.260,16.260
Pontevedra,PO-549,Radar Móvil,0.000-9.860,9.860
Pontevedra,PO-551,Radar Móvil,0.000-14.650,14.650
Pontevedra,PO-551,Radar Móvil,21.390-33.580,33.580
Pontevedra,PO-552,Radar Móvil,1.590-71.720,71.720
Pontevedra,PO-552,Radar Fijo,28.95,Decreciente
Pontevedra,PO-841,Radar Móvil,11.710-22.150,22.150
Pontevedra,VG-4.1,Radar Móvil,19.120-19.570,19.570
Pontevedra,VG-4.4,Radar Fijo,7,Creciente
Pontevedra,VG-4.4,Radar Móvil,2.370-11.010,11.010
Salamanca,A-62,Radar Fijo,207.1,Decreciente
Salamanca,A-62,Radar Fijo,233.35,Creciente
Salamanca,A-62,Radar Fijo,233.6,Decreciente
Salamanca,A-66,Radar Fijo,340.425,Decreciente
Salamanca,CL-510,Radar Móvil,10.050-44.440,44.440
Salamanca,CL-512,Radar Móvil,13.920-26.880,26.880
Salamanca,CL-512,Radar Móvil,7.540-13.920,13.920
Salamanca,CL-517,Radar Móvil,0.000-29.710,29.710
Salamanca,CL-517,Radar Tramo,16.35(11.937m),m)
Salamanca,CL-517,Radar Móvil,29.710-65.060,65.060
Salamanca,CL-517,Radar Tramo,4.38(11.931m),m)
Salamanca,CL-517,Radar Móvil,65.060-90.430,90.430
Salamanca,CL-526,Radar Móvil,1.190-43.210,43.210
Salamanca,CL-605,Radar Móvil,93.800-110.100,110.100
Salamanca,CL-610,Radar Móvil,83.080-97.000,97.000
Salamanca,N-501,Radar Fijo,76.8,Creciente
Salamanca,N-620,Radar Móvil,202.910-232.380,232.380
Salamanca,N-620,Radar Móvil,243.000-249.340,249.340
Salamanca,N-620,Radar Móvil,249.330-322.260,322.260
Salamanca,N-620,Radar Móvil,347.470-351.740,351.740
Salamanca,N-630,Radar Móvil,321.690-332.270,332.270
Salamanca,N-630,Radar Móvil,332.270-340.660,340.660
Salamanca,N-630,Radar Móvil,343.110-349.260,349.260
Salamanca,N-630,Radar Móvil,351.130-357.210,357.210
Salamanca,N-630,Radar Fijo,364.95,Creciente
Salamanca,N-630,Radar Fijo,373.95,Decreciente
Salamanca,SA-102,Radar Móvil,0.000-22.200,22.200
Salamanca,SA-114,Radar Móvil,0.000-27.670,27.670
Salamanca,SA-20,Radar Fijo,93.55,Decreciente
Salamanca,SA-205,Radar Móvil,0.900-22.300,22.300
Salamanca,SA-210,Radar Móvil,0.000-23.510,23.510
Salamanca,SA-220,Radar Móvil,0.000-52.000,52.000
Salamanca,SA-300,Radar Móvil,0.000-30.320,30.320
Salamanca,SA-302,Radar Móvil,0.000-37.580,37.580
Salamanca,SA-315,Radar Móvil,1.860-31.660,31.660
Salamanca,SA-315,Radar Móvil,31.660-66.310,66.310
Salamanca,SA-324,Radar Móvil,0.000-47.420,47.420
Salamanca,SA-605,Radar Móvil,0.000-25.440,25.440
Salamanca,SA-804,Radar Móvil,0.000-10.690,10.690
Salamanca,SA-810,Radar Móvil,0.000-31.150,31.150
Santa Cruz de Tenerife,LP-1,Radar Móvil,0.000-102.430,102.430
Santa Cruz de Tenerife,LP-2,Radar Móvil,0.630-52.010,52.010
Santa Cruz de Tenerife,LP-3,Radar Fijo,20.172,Creciente
Santa Cruz de Tenerife,LP-3,Radar Móvil,0.000-25.900,25.900
Santa Cruz de Tenerife,TF-1,Radar Fijo,59.271,Creciente
Santa Cruz de Tenerife,TF-1,Radar Fijo,13.85,Decreciente
Santa Cruz de Tenerife,TF-13,Radar Móvil,0.000-19.580,19.580
Santa Cruz de Tenerife,TF-13,Radar Fijo,0.51,Creciente
Santa Cruz de Tenerife,TF-13,Radar Fijo,0.84,Decreciente
Santa Cruz de Tenerife,TF-152,Radar Móvil,0.000-11.590,11.590
Santa Cruz de Tenerife,TF-154,Radar Móvil,0.000-6.710,6.710
Santa Cruz de Tenerife,TF-21,Radar Móvil,0.000-11.760,11.760
Santa Cruz de Tenerife,TF-21,Radar Móvil,11.760-53.350,53.350
Santa Cruz de Tenerife,TF-21,Radar Móvil,53.350-82.620,82.620
Santa Cruz de Tenerife,TF-217,Radar Móvil,0.320-9.270,9.270
Santa Cruz de Tenerife,TF-24,Radar Móvil,0.780-6.070,6.070
Santa Cruz de Tenerife,TF-24,Radar Móvil,6.070-42.880,42.880
Santa Cruz de Tenerife,TF-272,Radar Móvil,3.880-7.120,7.120
Santa Cruz de Tenerife,TF-28,Radar Móvil,1.070-75.500,75.500
Santa Cruz de Tenerife,TF-28,Radar Móvil,75.500-91.320,91.320
Santa Cruz de Tenerife,TF-28,Radar Móvil,91.310-95.160,95.160
Santa Cruz de Tenerife,TF-342,Radar Móvil,0.000-18.730,18.730
Santa Cruz de Tenerife,TF-42,Radar Móvil,0.000-14.430,14.430
Santa Cruz de Tenerife,TF-47,Radar Móvil,0.000-8.330,8.330
Santa Cruz de Tenerife,TF-47,Radar Móvil,11.700-18.730,18.730
Santa Cruz de Tenerife,TF-5,Radar Fijo,15.009,Decreciente
Santa Cruz de Tenerife,TF-5,Radar Fijo,20.662,Creciente
Santa Cruz de Tenerife,TF-5,Radar Tramo,20.66(1.720m),m)
Santa Cruz de Tenerife,TF-5,Radar Tramo,22.4(1.640m),m)
Santa Cruz de Tenerife,TF-5,Radar Móvil,39.720-52.670,52.670
Santa Cruz de Tenerife,TF-51,Radar Móvil,0.000-16.910,16.910
Santa Cruz de Tenerife,TF-523,Radar Móvil,0.000-18.110,18.110
Santa Cruz de Tenerife,TF-64,Radar Móvil,0.000-11.460,11.460
Santa Cruz de Tenerife,TF-65,Radar Móvil,0.000-12.090,12.090
Santa Cruz de Tenerife,TF-655,Radar Móvil,0.140-6.750,6.750
Santa Cruz de Tenerife,TF-655,Radar Móvil,7.000-9.460,9.460
Santa Cruz de Tenerife,TF-66,Radar Móvil,0.000-7.810,7.810
Santa Cruz de Tenerife,TF-66,Radar Móvil,7.810-11.690,11.690
Santa Cruz de Tenerife,TF-82,Radar Móvil,0.000-48.290,48.290
Segovia,A-1,Radar Fijo,138.149,Creciente
Segovia,A-1,Radar Fijo,125.49,Decreciente
Segovia,AP-6,Radar Fijo,69.973,Decreciente
Segovia,AP-6,Radar Tramo,56.608(3.482m),m)
Segovia,CL-601,Radar Móvil,113.420-137.400,137.400
Segovia,CL-602,Radar Móvil,96.200-111.830,111.830
Segovia,CL-603,Radar Móvil,20.980-52.320,52.320
Segovia,CL-603,Radar Móvil,52.320-92.140,92.140
Segovia,CL-605,Radar Móvil,2.460-47.550,47.550
Segovia,CL-607,Radar Móvil,0.000-7.500,7.500
Segovia,N-110,Radar Fijo,208,Creciente
Segovia,N-110,Radar Fijo,113.195,Creciente
Segovia,N-110,Radar Móvil,154.490-187.210,187.210
Segovia,N-110,Radar Móvil,90.390-125.110,125.110
Segovia,N-601,Radar Fijo,113.3,Creciente
Segovia,N-601,Radar Móvil,121.690-135.720,135.720
Segovia,N-603,Radar Móvil,64.760-70.620,70.620
Segovia,N-VI,Radar Fijo,57.445,Creciente
Segovia,N-VI,Radar Fijo,59.283,Decreciente
Segovia,N-VI,Radar Móvil,62.430-84.150,84.150
Segovia,N-VI,Radar Fijo,71.26,Decreciente
Segovia,SG-20,Radar Móvil,0.000-14.960,14.960
Segovia,SG-205,Radar Móvil,0.000-29.990,29.990
Segovia,SG-211,Radar Móvil,0.460-17.720,17.720
Segovia,SG-222,Radar Móvil,0.000-24.700,24.700
Segovia,SG-231,Radar Móvil,0.000-9.500,9.500
Segovia,SG-232,Radar Móvil,0.450-22.130,22.130
Segovia,SG-234,Radar Móvil,0.000-6.200,6.200
Segovia,SG-313,Radar Móvil,0.000-15.000,15.000
Segovia,SG-322,Radar Móvil,0.000-28.150,28.150
Segovia,SG-333,Radar Móvil,0.000-19.270,19.270
Segovia,SG-342,Radar Móvil,0.000-32.730,32.730
Segovia,SG-342,Radar Móvil,32.880-43.050,43.050
Segovia,SG-500,Radar Móvil,0.000-19.680,19.680
Segovia,SG-723,Radar Móvil,0.000-8.300,8.300
Segovia,SG-911,Radar Móvil,0.000-8.200,8.200
Segovia,SG-P-2222,Radar Móvil,0.000-22.030,22.030
Sevilla,A-351,Radar Móvil,0.000-32.940,32.940
Sevilla,A-360,Radar Móvil,0.000-12.480,12.480
Sevilla,A-360,Radar Móvil,16.760-43.790,43.790
Sevilla,A-361,Radar Móvil,18.930-38.110,38.110
Sevilla,A-362,Radar Móvil,0.000-9.860,9.860
Sevilla,A-364,Radar Móvil,0.000-41.610,41.610
Sevilla,A-375,Radar Móvil,3.540-45.140,45.140
Sevilla,A-376,Radar Fijo,2.995,Decreciente
Sevilla,A-376,Radar Fijo,1.97,Creciente
Sevilla,A-376,Radar Fijo,22.8,Creciente
Sevilla,A-380,Radar Móvil,13.870-40.280,40.280
Sevilla,A-388,Radar Móvil,0.000-36.410,36.410
Sevilla,A-394,Radar Fijo,6.055,Creciente
Sevilla,A-4,Radar Fijo,484.238,Decreciente
Sevilla,A-4,Radar Fijo,495.661,Creciente
Sevilla,A-4,Radar Fijo,529.6,Creciente
Sevilla,A-407,Radar Móvil,0.000-39.660,39.660
Sevilla,A-432,Radar Móvil,1.270-15.810,15.810
Sevilla,A-436,Radar Fijo,11.509,Creciente
Sevilla,A-436,Radar Móvil,7.550-36.320,36.320
Sevilla,A-455,Radar Móvil,21.960-47.180,47.180
Sevilla,A-457,Radar Móvil,0.000-21.610,21.610
Sevilla,A-462,Radar Móvil,7.740-28.030,28.030
Sevilla,A-471,Radar Móvil,0.000-10.650,10.650
Sevilla,A-473,Radar Fijo,8.995,Decreciente
Sevilla,A-474,Radar Móvil,7.740-19.150,19.150
Sevilla,A-476,Radar Móvil,0.000-19.100,19.100
Sevilla,A-49,Radar Fijo,0.5,Decreciente
Sevilla,A-66,Radar Fijo,795.57,Creciente
Sevilla,A-8005,Radar Móvil,6.440-15.260,15.260
Sevilla,A-8006,Radar Móvil,11.840-21.780,21.780
Sevilla,A-8033,Radar Móvil,0.000-5.690,5.690
Sevilla,A-8057,Radar Fijo,0.46,Creciente
Sevilla,A-8057,Radar Fijo,0.67,Decreciente
Sevilla,A-8058,Radar Móvil,0.700-8.070,8.070
Sevilla,A-8058,Radar Fijo,10.17,Creciente
Sevilla,A-8058,Radar Fijo,4.93,Creciente
Sevilla,A-92,Radar Fijo,5.564,Decreciente
Sevilla,A-92,Radar Fijo,5.579,Creciente
Sevilla,A-92,Radar Fijo,10.895,Decreciente
Sevilla,A-92,Radar Fijo,83.844,Decreciente
Sevilla,A-92,Radar Fijo,0.797,Creciente
Sevilla,A-92,Radar Fijo,0.8,Decreciente
Sevilla,A-92,Radar Fijo,29.15,Decreciente
Sevilla,N-433,Radar Móvil,35.770-61.350,61.350
Sevilla,N-433,Radar Fijo,38.5,Decreciente
Sevilla,N-433,Radar Fijo,44.32,Decreciente
Sevilla,N-630,Radar Móvil,808.800-810.760,810.760
Sevilla,N-IV,Radar Móvil,558.440-571.080,571.080
Sevilla,N-IV,Radar Móvil,571.080-585.410,585.410
Sevilla,N-IV,Radar Tramo,573.367(4.442m),m)
Sevilla,N-IV,Radar Tramo,577.809(4.442m),m)
Sevilla,N-IV,Radar Móvil,585.410-606.460,606.460
Sevilla,N-IV,Radar Móvil,606.460-615.810,615.810
Sevilla,SE-020,Radar Fijo,2.738,Creciente
Sevilla,SE-30,Radar Fijo,9.887,Creciente
Sevilla,SE-30,Radar Fijo,11.106,Decreciente
Sevilla,SE-30,Radar Fijo,11.114,Decreciente
Sevilla,SE-30,Radar Fijo,0.446,Creciente
Sevilla,SE-30,Radar Fijo,0.622,Decreciente
Sevilla,SE-30,Radar Fijo,10.18,Decreciente
Sevilla,SE-30,Radar Fijo,10.53,Creciente
Sevilla,SE-3408,Radar Móvil,0.000-12.400,12.400
Sevilla,SE-5204,Radar Móvil,0.000-12.630,12.630
Soria,A-2,Radar Fijo,141.431,Creciente
Soria,A-2,Radar Fijo,151.894,Decreciente
Soria,CL-101,Radar Móvil,0.000-34.120,34.120
Soria,CL-101,Radar Fijo,32.3,Decreciente
Soria,CL-101,Radar Móvil,34.120-72.310,72.310
Soria,CL-101,Radar Móvil,76.330-105.500,105.500
Soria,CL-116,Radar Móvil,0.000-47.710,47.710
Soria,CL-116,Radar Móvil,49.880-87.460,87.460
Soria,CL-117,Radar Móvil,32.940-62.050,62.050
Soria,N-110,Radar Móvil,66.830-90.390,90.390
Soria,N-111,Radar Móvil,228.800-260.260,260.260
Soria,N-111,Radar Fijo,237.65,Decreciente
Soria,N-113,Radar Móvil,51.540-62.760,62.760
Soria,N-122,Radar Fijo,132.756,Decreciente
Soria,N-122,Radar Móvil,107.500-148.080,148.080
Soria,N-122,Radar Fijo,142.26,Creciente
Soria,N-122,Radar Móvil,158.700-209.560,209.560
Soria,N-122,Radar Fijo,171.65,Creciente
Soria,N-122,Radar Móvil,210.740-211.380,211.380
Soria,N-122,Radar Móvil,211.380-218.410,218.410
Soria,N-122,Radar Móvil,219.580-223.010,223.010
Soria,N-122,Radar Móvil,222.990-247.070,247.070
Soria,N-122,Radar Móvil,95.850-98.200,98.200
Soria,N-234,Radar Móvil,304.040-320.590,320.590
Soria,N-234,Radar Móvil,320.590-344.710,344.710
Soria,N-234,Radar Tramo,337.565(2.815m),m)
Soria,N-234,Radar Tramo,340.39(2.815m),m)
Soria,N-234,Radar Móvil,352.880-379.350,379.350
Soria,N-234,Radar Móvil,379.350-408.400,408.400
Soria,N-234,Radar Fijo,406.8,Creciente
Soria,N-IIa,Radar Móvil,145.100-153.800,153.800
Soria,SO-100,Radar Móvil,0.500-43.910,43.910
Soria,SO-20,Radar Móvil,14.210-22.420,22.420
Soria,SO-340,Radar Móvil,7.650-22.150,22.150
Soria,SO-380,Radar Móvil,0.000-8.100,8.100
Soria,SO-615,Radar Móvil,0.000-21.020,21.020
Soria,SO-615,Radar Móvil,21.020-48.650,48.650
Soria,SO-800,Radar Móvil,0.000-14.750,14.750
Soria,SO-820,Radar Móvil,0.000-22.130,22.130
Soria,SO-830,Radar Móvil,0.000-31.480,31.480
Soria,SO-920,Radar Móvil,1.240-33.940,33.940
Teruel,A-1507,Radar Móvil,0.960-20.940,20.940
Teruel,A-1512,Radar Móvil,0.030-68.580,68.580
Teruel,A-1514,Radar Móvil,0.050-37.510,37.510
Teruel,A-1515,Radar Móvil,0.000-15.810,15.810
Teruel,A-1701,Radar Móvil,0.120-56.270,56.270
Teruel,A-222,Radar Móvil,46.340-62.870,62.870
Teruel,A-223,Radar Móvil,0.000-44.780,44.780
Teruel,A-226,Radar Móvil,0.000-41.730,41.730
Teruel,A-228,Radar Móvil,14.680-50.260,50.260
Teruel,A-23,Radar Fijo,165.44,Creciente
Teruel,A-23,Radar Fijo,88.6,Decreciente
Teruel,A-231,Radar Móvil,0.000-31.280,31.280
Teruel,A-232,Radar Móvil,0.000-17.690,17.690
Teruel,A-2511,Radar Móvil,0.000-41.400,41.400
Teruel,N-211,Radar Fijo,228.153,Decreciente
Teruel,N-211,Radar Móvil,120.030-129.930,129.930
Teruel,N-211,Radar Móvil,213.250-227.200,227.200
Teruel,N-211,Radar Móvil,227.190-239.680,239.680
Teruel,N-211,Radar Móvil,91.470-108.390,108.390
Teruel,N-232,Radar Fijo,169.815,Decreciente
Teruel,N-232,Radar Móvil,119.920-137.600,137.600
Teruel,N-232,Radar Fijo,128.95,Creciente
Teruel,N-232,Radar Móvil,137.600-165.040,165.040
Teruel,N-232,Radar Fijo,137.82,Decreciente
Teruel,N-232,Radar Móvil,166.520-186.830,186.830
Teruel,N-234,Radar Fijo,75.808,Decreciente
Teruel,N-234,Radar Fijo,119.66,Decreciente
Teruel,N-234,Radar Móvil,182.630-213.390,213.390
Teruel,N-234,Radar Móvil,63.600-92.860,92.860
Teruel,N-234,Radar Móvil,99.550-122.000,122.000
Teruel,N-330,Radar Móvil,275.220-301.470,301.470
Teruel,N-420,Radar Fijo,624.882,Decreciente
Teruel,N-420,Radar Fijo,776.975,Decreciente
Teruel,N-420,Radar Móvil,584.340-629.740,629.740
Teruel,N-420,Radar Móvil,629.740-656.360,656.360
Teruel,N-420,Radar Móvil,754.400-781.680,781.680
Teruel,TE-30,Radar Móvil,0.000-7.200,7.200
Teruel,TE-V-6015,Radar Móvil,0.030-0.880,0.880
Teruel,TE-V-8011,Radar Móvil,0.000-9.350,9.350
Teruel,TE-V-9025,Radar Móvil,0.000-17.570,17.570
Toledo,A-4,Radar Fijo,40.406,Decreciente
Toledo,A-4,Radar Fijo,41.409,Creciente
Toledo,A-4,Radar Fijo,95.748,Decreciente
Toledo,A-4,Radar Fijo,67.61,Creciente
Toledo,A-42,Radar Fijo,44.6,Decreciente
Toledo,A-42,Radar Fijo,55.7,Creciente
Toledo,A-42,Radar Fijo,55.7,Decreciente
Toledo,A-42,Radar Fijo,71.4,Creciente
Toledo,A-5,Radar Fijo,57.864,Creciente
Toledo,A-5,Radar Fijo,139.459,Creciente
Toledo,CM-4000,Radar Fijo,17.1,Creciente
Toledo,CM-4004,Radar Fijo,14.252,Creciente
Toledo,CM-4006,Radar Móvil,22.650-24.080,24.080
Toledo,CM-4008,Radar Fijo,2.8,Creciente
Toledo,CM-401,Radar Móvil,37.460-92.200,92.200
Toledo,CM-401,Radar Móvil,5.160-37.460,37.460
Toledo,CM-4010,Radar Móvil,0.000-1.040,1.040
Toledo,CM-4015,Radar Móvil,14.970-29.870,29.870
Toledo,CM-4019,Radar Móvil,0.000-19.590,19.590
Toledo,CM-403,Radar Móvil,7.820-27.400,27.400
Toledo,CM-410,Radar Fijo,116.122,Decreciente
Toledo,CM-410,Radar Móvil,0.000-28.430,28.430
Toledo,CM-410,Radar Móvil,75.820-117.680,117.680
Toledo,CM-42,Radar Fijo,39.8,Decreciente
Toledo,CM-5007,Radar Fijo,9.932,Creciente
Toledo,M-305,Radar Fijo,0.7,Creciente
Toledo,N-301,Radar Fijo,83.401,Decreciente
Toledo,N-301,Radar Fijo,132.537,Decreciente
Toledo,N-301,Radar Móvil,65.200-68.780,68.780
Toledo,N-301,Radar Móvil,77.230-83.170,83.170
Toledo,N-400,Radar Móvil,64.110-78.300,78.300
Toledo,N-401,Radar Fijo,111.367,Decreciente
Toledo,N-401,Radar Móvil,106.920-149.040,149.040
Toledo,N-401,Radar Fijo,148.28,Creciente
Toledo,N-401,Radar Móvil,79.360-80.300,80.300
Toledo,N-401,Radar Móvil,80.300-83.610,83.610
Toledo,N-401,Radar Fijo,82.6,Ambos
Toledo,N-401,Radar Móvil,83.610-99.660,99.660
Toledo,N-401,Radar Móvil,99.660-106.920,106.920
Toledo,N-403,Radar Móvil,2.780-15.000,15.000
Toledo,N-403,Radar Móvil,23.230-25.030,25.030
Toledo,N-403,Radar Móvil,36.070-40.580,40.580
Toledo,N-403,Radar Móvil,42.170-70.950,70.950
Toledo,N-502,Radar Fijo,110.259,Decreciente
Toledo,N-502,Radar Móvil,118.740-138.420,138.420
Toledo,N-502,Radar Móvil,138.420-164.000,164.000
Toledo,N-502,Radar Móvil,164.000-189.800,189.800
Toledo,N-502,Radar Móvil,85.300-109.660,109.660
Toledo,N-Va,Radar Móvil,148.000-148.150,148.150
Toledo,N-Va,Radar Móvil,40.650-45.920,45.920
Toledo,TO-1297,Radar Móvil,0.130-12.170,12.170
Toledo,TO-1299,Radar Móvil,0.000-2.400,2.400
Toledo,TO-2875,Radar Móvil,0.000-6.330,6.330
Valencia,A-3,Radar Fijo,247.571,Decreciente
Valencia,A-3,Radar Fijo,314.878,Creciente
Valencia,A-3,Radar Fijo,292.13,Creciente
Valencia,A-35,Radar Fijo,43.302,Creciente
Valencia,A-7,Radar Fijo,326.403,Creciente
Valencia,A-7,Radar Fijo,337.389,Creciente
Valencia,A-7,Radar Fijo,344.637,Decreciente
