Ciudad,via,tipo radar,km,direccion
,TF-5,1,,m)
,TF-5,1,52.67,52.670
,TF-51,1,16.91,16.910
,TF-523,1,18.11,18.110
,TF-64,1,11.46,11.460
,TF-65,1,12.09,12.090
,TF-655,1,6.75,6.750
,TF-655,1,9.46,9.460
,TF-66,1,7.81,7.810
,TF-66,1,11.69,11.690
,TF-82,1,48.29,48.290
40.0,A-1,0,138.149,0
40.0,A-1,0,125.49,1
40.0,AP-6,0,69.973,1
40.0,AP-6,1,,m)
40.0,CL-601,1,137.4,137.400
40.0,CL-602,1,111.83,111.830
40.0,CL-603,1,52.32,52.320
40.0,CL-603,1,92.14,92.140
40.0,CL-605,1,47.55,47.550
40.0,CL-607,1,7.5,7.500
40.0,N-110,0,208.0,0
40.0,N-110,0,113.195,0
40.0,N-110,1,187.21,187.210
40.0,N-110,1,125.11,125.110
40.0,N-601,0,113.3,0
40.0,N-601,1,135.72,135.720
40.0,N-603,1,70.62,70.620
40.0,N-VI,0,57.445,0
40.0,N-VI,0,59.283,1
40.0,N-VI,1,84.15,84.150
40.0,N-VI,0,71.26,1
40.0,SG-20,1,14.96,14.960
40.0,SG-205,1,29.99,29.990
40.0,SG-211,1,17.72,17.720
40.0,SG-222,1,24.7,24.700
40.0,SG-231,1,9.5,9.500
40.0,SG-232,1,22.13,22.130
40.0,SG-234,1,6.2,6.200
40.0,SG-313,1,15.0,15.000
40.0,SG-322,1,28.15,28.150
40.0,SG-333,1,19.27,19.270
40.0,SG-342,1,32.73,32.730
40.0,SG-342,1,43.05,43.050
40.0,SG-500,1,19.68,19.680
40.0,SG-723,1,8.3,8.300
40.0,SG-911,1,8.2,8.200
40.0,SG-P-2222,1,22.03,22.030
41.0,A-351,1,32.94,32.940
41.0,A-360,1,12.48,12.480
41.0,A-360,1,43.79,43.790
41.0,A-361,1,38.11,38.110
41.0,A-362,1,9.86,9.860
41.0,A-364,1,41.61,41.610
41.0,A-375,1,45.14,45.140
41.0,A-376,0,2.995,1
41.0,A-376,0,1.97,0
41.0,A-376,0,22.8,0
41.0,A-380,1,40.28,40.280
41.0,A-388,1,36.41,36.410
41.0,A-394,0,6.055,0
41.0,A-4,0,484.238,1
41.0,A-4,0,495.661,0
41.0,A-4,0,529.6,0
41.0,A-407,1,39.66,39.660
41.0,A-432,1,15.81,15.810
41.0,A-436,0,11.509,0
41.0,A-436,1,36.32,36.320
41.0,A-455,1,47.18,47.180
41.0,A-457,1,21.61,21.610
41.0,A-462,1,28.03,28.030
41.0,A-471,1,10.65,10.650
41.0,A-473,0,8.995,1
41.0,A-474,1,19.15,19.150
41.0,A-476,1,19.1,19.100
41.0,A-49,0,0.5,1
41.0,A-66,0,795.57,0
41.0,A-8005,1,15.26,15.260
41.0,A-8006,1,21.78,21.780
41.0,A-8033,1,5.69,5.690
41.0,A-8057,0,0.46,0
41.0,A-8057,0,0.67,1
41.0,A-8058,1,8.07,8.070
41.0,A-8058,0,10.17,0
41.0,A-8058,0,4.93,0
41.0,A-92,0,5.564,1
41.0,A-92,0,5.579,0
41.0,A-92,0,10.895,1
41.0,A-92,0,83.844,1
41.0,A-92,0,0.797,0
41.0,A-92,0,0.8,1
41.0,A-92,0,29.15,1
41.0,N-433,1,61.35,61.350
41.0,N-433,0,38.5,1
41.0,N-433,0,44.32,1
41.0,N-630,1,810.76,810.760
41.0,N-IV,1,571.08,571.080
41.0,N-IV,1,585.41,585.410
41.0,N-IV,1,,m)
41.0,N-IV,1,,m)
41.0,N-IV,1,606.46,606.460
41.0,N-IV,1,615.81,615.810
41.0,SE-020,0,2.738,0
41.0,SE-30,0,9.887,0
41.0,SE-30,0,11.106,1
41.0,SE-30,0,11.114,1
41.0,SE-30,0,0.446,0
41.0,SE-30,0,0.622,1
41.0,SE-30,0,10.18,1
41.0,SE-30,0,10.53,0
41.0,SE-3408,1,12.4,12.400
41.0,SE-5204,1,12.63,12.630
42.0,A-2,0,141.431,0
42.0,A-2,0,151.894,1
42.0,CL-101,1,34.12,34.120
42.0,CL-101,0,32.3,1
42.0,CL-101,1,72.31,72.310
42.0,CL-101,1,105.5,105.500
42.0,CL-116,1,47.71,47.710
42.0,CL-116,1,87.46,87.460
42.0,CL-117,1,62.05,62.050
42.0,N-110,1,90.39,90.390
42.0,N-111,1,260.26,260.260
42.0,N-111,0,237.65,1
42.0,N-113,1,62.76,62.760
42.0,N-122,0,132.756,1
42.0,N-122,1,148.08,148.080
42.0,N-122,0,142.26,0
42.0,N-122,1,209.56,209.560
42.0,N-122,0,171.65,0
42.0,N-122,1,211.38,211.380
42.0,N-122,1,218.41,218.410
42.0,N-122,1,223.01,223.010
42.0,N-122,1,247.07,247.070
42.0,N-122,1,98.2,98.200
42.0,N-234,1,320.59,320.590
42.0,N-234,1,344.71,344.710
42.0,N-234,1,,m)
42.0,N-234,1,,m)
42.0,N-234,1,379.35,379.350
42.0,N-234,1,408.4,408.400
42.0,N-234,0,406.8,0
42.0,N-IIa,1,153.8,153.800
42.0,SO-100,1,43.91,43.910
42.0,SO-20,1,22.42,22.420
42.0,SO-340,1,22.15,22.150
42.0,SO-380,1,8.1,8.100
42.0,SO-615,1,21.02,21.020
42.0,SO-615,1,48.65,48.650
42.0,SO-800,1,14.75,14.750
42.0,SO-820,1,22.13,22.130
42.0,SO-830,1,31.48,31.480
42.0,SO-920,1,33.94,33.940
44.0,A-1507,1,20.94,20.940
44.0,A-1512,1,68.58,68.580
44.0,A-1514,1,37.51,37.510
44.0,A-1515,1,15.81,15.810
44.0,A-1701,1,56.27,56.270
44.0,A-222,1,62.87,62.870
44.0,A-223,1,44.78,44.780
44.0,A-226,1,41.73,41.730
44.0,A-228,1,50.26,50.260
44.0,A-23,0,165.44,0
44.0,A-23,0,88.6,1
44.0,A-231,1,31.28,31.280
44.0,A-232,1,17.69,17.690
44.0,A-2511,1,41.4,41.400
44.0,N-211,0,228.153,1
44.0,N-211,1,129.93,129.930
44.0,N-211,1,227.2,227.200
44.0,N-211,1,239.68,239.680
44.0,N-211,1,108.39,108.390
44.0,N-232,0,169.815,1
44.0,N-232,1,137.6,137.600
44.0,N-232,0,128.95,0
44.0,N-232,1,165.04,165.040
44.0,N-232,0,137.82,1
44.0,N-232,1,186.83,186.830
44.0,N-234,0,75.808,1
44.0,N-234,0,119.66,1
44.0,N-234,1,213.39,213.390
44.0,N-234,1,92.86,92.860
44.0,N-234,1,122.0,122.000
44.0,N-330,1,301.47,301.470
44.0,N-420,0,624.882,1
44.0,N-420,0,776.975,1
44.0,N-420,1,629.74,629.740
44.0,N-420,1,656.36,656.360
44.0,N-420,1,781.68,781.680
44.0,TE-30,1,7.2,7.200
44.0,TE-V-6015,1,0.88,0.880
44.0,TE-V-8011,1,9.35,9.350
44.0,TE-V-9025,1,17.57,17.570
45.0,A-4,0,40.406,1
45.0,A-4,0,41.409,0
45.0,A-4,0,95.748,1
45.0,A-4,0,67.61,0
45.0,A-42,0,44.6,1
45.0,A-42,0,55.7,0
45.0,A-42,0,55.7,1
45.0,A-42,0,71.4,0
45.0,A-5,0,57.864,0
45.0,A-5,0,139.459,0
45.0,CM-4000,0,17.1,0
45.0,CM-4004,0,14.252,0
45.0,CM-4006,1,24.08,24.080
45.0,CM-4008,0,2.8,0
45.0,CM-401,1,92.2,92.200
45.0,CM-401,1,37.46,37.460
45.0,CM-4010,1,1.04,1.040
45.0,CM-4015,1,29.87,29.870
45.0,CM-4019,1,19.59,19.590
45.0,CM-403,1,27.4,27.400
45.0,CM-410,0,116.122,1
45.0,CM-410,1,28.43,28.430
45.0,CM-410,1,117.68,117.680
45.0,CM-42,0,39.8,1
45.0,CM-5007,0,9.932,0
45.0,M-305,0,0.7,0
45.0,N-301,0,83.401,1
45.0,N-301,0,132.537,1
45.0,N-301,1,68.78,68.780
45.0,N-301,1,83.17,83.170
45.0,N-400,1,78.3,78.300
45.0,N-401,0,111.367,1
45.0,N-401,1,149.04,149.040
45.0,N-401,0,148.28,0
45.0,N-401,1,80.3,80.300
45.0,N-401,1,83.61,83.610
45.0,N-401,0,82.6,Ambos
45.0,N-401,1,99.66,99.660
45.0,N-401,1,106.92,106.920
45.0,N-403,1,15.0,15.000
45.0,N-403,1,25.03,25.030
45.0,N-403,1,40.58,40.580
45.0,N-403,1,70.95,70.950
45.0,N-502,0,110.259,1
45.0,N-502,1,138.42,138.420
45.0,N-502,1,164.0,164.000
45.0,N-502,1,189.8,189.800
45.0,N-502,1,109.66,109.660
45.0,N-Va,1,148.15,148.150
45.0,N-Va,1,45.92,45.920
45.0,TO-1297,1,12.17,12.170
45.0,TO-1299,1,2.4,2.400
45.0,TO-2875,1,6.33,6.330
46.0,A-3,0,247.571,1
46.0,A-3,0,314.878,0
46.0,A-3,0,292.13,0
46.0,A-35,0,43.302,0
46.0,A-7,0,326.403,0
46.0,A-7,0,337.389,0
46.0,A-7,0,344.637,1
46.0,A-7,0,349.655,0
46.0,A-7,0,337.45,1
46.0,A-7,0,352.03,1
46.0,A-7,0,407.75,1
46.0,AP-7,0,478.1,0
46.0,CV-310,0,13.1,0
46.0,CV-315,1,17.92,17.920
46.0,CV-339,1,14.36,14.360
46.0,CV-345,1,9.68,9.680
46.0,CV-35,0,12.95,1
46.0,CV-35,1,,m)
46.0,CV-35,0,7.6,0
46.0,CV-370,1,28.51,28.510
46.0,CV-390,1,46.08,46.080
46.0,CV-40,1,11.03,11.030
46.0,CV-40,1,24.22,24.220
46.0,CV-405,1,10.15,10.150
46.0,CV-415,1,9.38,9.380
46.0,CV-415,1,21.41,21.410
46.0,CV-415,1,13.32,13.320
46.0,CV-42,1,22.0,22.000
46.0,CV-470,1,6.02,6.020
46.0,CV-470,1,21.2,21.200
46.0,CV-50,0,14.765,0
46.0,CV-500,1,,m)
46.0,CV-500,1,29.01,29.010
46.0,CV-500,1,,m)
46.0,CV-510,1,6.26,6.260
46.0,CV-545,1,2.07,2.070
46.0,CV-590,1,59.94,59.940
46.0,CV-60,0,8.165,1
46.0,CV-60,1,7.06,7.060
46.0,CV-60,1,,m)
46.0,CV-60,1,,m)
46.0,CV-60,1,34.88,34.880
46.0,CV-60,1,9.32,9.320
46.0,CV-60,1,22.98,22.980
46.0,CV-610,0,1.36,0
46.0,CV-660,1,26.61,26.610
46.0,CV-715,1,4.9,4.900
46.0,CV-81,0,6.35,0
46.0,N-322,1,453.9,453.900
46.0,N-330,1,170.3,170.300
46.0,N-330,1,215.62,215.620
46.0,N-330,1,130.1,130.100
46.0,N-332,0,245.0,0
46.0,N-332,0,232.202,0
46.0,N-332,1,226.12,226.120
46.0,N-332,0,223.5,0
46.0,N-332,1,251.09,251.090
46.0,N-340,1,826.41,826.410
46.0,N-344,0,126.6,0
46.0,N-III,1,263.53,263.530
46.0,V-21,0,13.55,0
46.0,V-31,0,5.25,0
47.0,A-6,0,171.092,0
47.0,A-62,0,116.347,0
47.0,A-62,0,156.043,0
47.0,A-62,0,132.45,1
47.0,CL-600,1,4.93,4.930
47.0,CL-600,1,28.01,28.010
47.0,CL-600,1,18.17,18.170
47.0,CL-602,1,29.23,29.230
47.0,CL-602,1,77.26,77.260
47.0,CL-602,1,96.2,96.200
47.0,CL-602,0,91.98,1
47.0,CL-610,1,25.38,25.380
47.0,CL-610,1,41.69,41.690
47.0,CL-610,1,59.76,59.760
47.0,CL-610,1,10.82,10.820
47.0,CL-612,1,36.43,36.430
47.0,CL-612,1,61.78,61.780
47.0,N-122,0,300.135,Ambos
47.0,N-122,1,328.96,328.960
47.0,N-122,1,343.47,343.470
47.0,N-122,0,342.25,1
47.0,N-601,0,183.675,0
47.0,N-601,1,148.35,148.350
47.0,N-601,1,175.3,175.300
47.0,N-601,0,170.53,1
47.0,N-601,1,230.3,230.300
47.0,N-601,1,,m)
47.0,N-601,1,,m)
47.0,N-601,1,259.38,259.380
47.0,N-601,1,267.94,267.940
47.0,N-601,1,270.75,270.750
47.0,N-601,1,274.9,274.900
47.0,N-610,1,45.52,45.520
47.0,N-610,1,59.75,59.750
47.0,N-620,1,181.19,181.190
47.0,VA-140,1,56.45,56.450
47.0,VA-140,1,32.35,32.350
47.0,VA-20,0,7.0,0
47.0,VA-200,1,6.7,6.700
47.0,VA-223,1,20.0,20.000
47.0,VA-900,0,2.82,1
47.0,VA-905,1,21.4,21.400
47.0,VP-4402,1,3.48,3.480
49.0,A-52,0,110.55,1
49.0,A-52,0,14.8,1
49.0,A-52,0,58.45,1
49.0,A-52,0,99.4,1
49.0,A-6,0,262.377,0
49.0,A-6,0,270.567,1
49.0,A-6,0,245.95,1
49.0,CL-527,1,72.24,72.240
49.0,CL-602,1,10.56,10.560
49.0,CL-605,1,168.82,168.820
49.0,CL-612,1,72.22,72.220
49.0,CL-612,1,117.55,117.550
49.0,N-122,1,457.5,457.500
49.0,N-122,1,465.34,465.340
49.0,N-122,1,537.33,537.330
49.0,N-122,1,,m)
49.0,N-122,1,,m)
49.0,N-525,1,50.69,50.690
49.0,N-525,1,105.61,105.610
49.0,N-525,1,113.76,113.760
49.0,N-525,1,114.6,114.600
49.0,N-525,1,77.21,77.210
49.0,N-610,1,83.47,83.470
49.0,N-630,0,261.9,1
49.0,N-630,1,283.42,283.420
49.0,N-631,1,55.78,55.780
49.0,N-VI,1,277.02,277.020
49.0,ZA-20,1,5.51,5.510
49.0,ZA-311,1,25.08,25.080
49.0,ZA-330,1,9.21,9.210
49.0,ZA-512,1,14.24,14.240
49.0,ZA-512,1,18.79,18.790
49.0,ZA-P-1304,1,48.27,48.270
49.0,ZA-P-2308,1,7.31,7.310
49.0,ZA-P-2312,1,7.76,7.760
50.0,A-121,0,2.2,0
50.0,A-122,1,41.18,41.180
50.0,A-123,0,7.9,1
50.0,A-125,1,35.98,35.980
50.0,A-126,1,54.86,54.860
50.0,A-127,1,39.82,39.820
50.0,A-127,0,22.9,1
50.0,A-2,0,308.325,0
50.0,A-2,0,202.33,0
50.0,A-2,0,232.2,0
50.0,A-2,0,272.95,1
50.0,A-2,0,297.75,0
50.0,A-2,0,313.68,1
50.0,A-220,0,1.596,0
50.0,A-220,0,9.366,0
50.0,A-220,1,37.07,37.070
50.0,A-221,1,51.57,51.570
50.0,A-221,1,82.2,82.200
50.0,A-230,1,0.59,0.590
50.0,A-230,1,33.0,33.000
50.0,A-230,1,37.2,37.200
50.0,A-68,0,246.017,0
50.0,A-68,0,248.581,1
50.0,A-68,0,255.655,0
50.0,A-68,0,263.057,0
50.0,A-68,0,269.986,0
50.0,A-68,0,250.95,1
50.0,CV-624,1,0.74,0.740
50.0,CV-661,1,4.34,4.340
50.0,N-122,1,57.74,57.740
50.0,N-122,1,85.55,85.550
50.0,N-125,1,8.49,8.490
50.0,N-125,1,,m)
50.0,N-125,1,,m)
50.0,N-125,1,10.12,10.120
50.0,N-232,0,293.875,0
50.0,N-232,1,208.62,208.620
50.0,N-232,1,287.88,287.880
50.0,N-232,1,296.78,296.780
50.0,N-234,1,256.33,256.330
50.0,N-234,1,304.04,304.040
50.0,N-330,0,456.395,1
50.0,N-330,1,440.07,440.070
50.0,N-330,1,482.7,482.700
50.0,N-330,0,505.19,1
50.0,N-330,0,508.1,0
50.0,N-330a,1,531.76,531.760
50.0,N-II,0,341.056,0
50.0,N-II,1,329.88,329.880
50.0,N-II,1,347.21,347.210
50.0,N-II,0,343.2,1
50.0,N-II,1,390.96,390.960
50.0,N-II,0,362.7,1
50.0,N-II,1,394.35,394.350
50.0,N-IIa,1,191.0,191.000
50.0,N-IIe,1,228.43,228.430
50.0,Z-40,0,15.7,1
50.0,Z-40,1,,m)
